,Row ID,Order ID,Order year,Order-month,Order day,Ship year,Ship-month,Ship day,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
7449,7450,CA-2017-105669,2017,Sep,17,2017,Sep,22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Office Supplies,Art,Newell Chalk Holder,3,9.912,0.2,3.2214
7450,7451,CA-2017-105669,2017,Sep,17,2017,Sep,22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",5,318.43,0.3,-77.333
7451,7452,CA-2017-105669,2017,Sep,17,2017,Sep,22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5,5.8,0.8,-10.15
7452,7453,CA-2017-105669,2017,Sep,17,2017,Sep,22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Technology,Phones,Polycom VoiceStation 500 Conference phone,6,1415.76,0.2,88.485
7453,7454,CA-2017-134796,2017,Jun,25,2017,Jul,1,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,Technology,Phones,Geemarc AmpliPOWER60,2,148.48,0.2,16.704
7454,7455,CA-2016-137743,2016,Jul,30,2016,Aug,4,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,Office Supplies,Labels,Avery 498,4,9.248,0.2,3.1212
7455,7456,CA-2016-137743,2016,Jul,30,2016,Aug,4,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2,1036.624,0.2,51.8312
7456,7457,CA-2015-137974,2015,Apr,16,2015,Apr,18,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,Technology,Phones,Konftel 250 Conference phone - Charcoal black,2,569.64,0.0,148.1064
7457,7458,CA-2015-137974,2015,Apr,16,2015,Apr,18,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1,9.14,0.0,4.57
7458,7459,CA-2015-137974,2015,Apr,16,2015,Apr,18,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,7,1196.86,0.0,119.686
7459,7460,CA-2015-137974,2015,Apr,16,2015,Apr,18,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,9,523.26,0.0,125.5824
7460,7461,US-2015-136987,2015,Apr,11,2015,Apr,14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,Technology,Copiers,Canon PC-428 Personal Copier,4,639.968,0.2,215.9892
7461,7462,US-2015-136987,2015,Apr,11,2015,Apr,14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Easy-staple paper,2,52.76,0.0,24.2696
7462,7463,CA-2015-138485,2015,Feb,27,2015,Mar,1,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,Technology,Accessories,Microsoft Natural Keyboard Elite,9,538.92,0.0,80.838
7463,7464,CA-2016-103709,2016,Sep,8,2016,Sep,15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",2,14.88,0.0,3.72
7464,7465,CA-2016-103709,2016,Sep,8,2016,Sep,15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,Office Supplies,Paper,Xerox 1900,8,34.24,0.0,15.408
7465,7466,CA-2016-103709,2016,Sep,8,2016,Sep,15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",2,261.74,0.0,65.435
7466,7467,CA-2016-138282,2016,May,19,2016,May,23,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,Office Supplies,Appliances,Staple holder,8,87.84,0.0,23.7168
7467,7468,CA-2017-148985,2017,Nov,11,2017,Nov,15,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,Furniture,Furnishings,Dax Clear Box Frame,4,34.92,0.0,11.8728
7468,7469,CA-2014-138100,2014,Sep,15,2014,Sep,20,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,Office Supplies,Paper,Easy-staple paper,3,14.94,0.0,7.0218
7469,7470,CA-2014-138100,2014,Sep,15,2014,Sep,20,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",2,14.56,0.0,6.2608
7470,7471,CA-2015-100734,2015,Sep,15,2015,Sep,20,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,4,3.576,0.7,-2.8608
7471,7472,CA-2015-100734,2015,Sep,15,2015,Sep,20,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2,147.184,0.2,-29.4368
7472,7473,CA-2016-139997,2016,Jul,1,2016,Jul,3,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,5,1499.95,0.0,449.985
7473,7474,CA-2016-109652,2016,Apr,10,2016,Apr,15,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",4,13.568,0.2,3.2224
7474,7475,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,9,2573.82,0.0,746.4078
7475,7476,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,2,609.98,0.0,274.491
7476,7477,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2,5.48,0.0,1.4796
7477,7478,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Technology,Phones,GE 30524EE4,2,391.98,0.0,113.6742
7478,7479,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,4,755.96,0.0,204.1092
7479,7480,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",4,31.12,0.0,0.3112
7480,7481,CA-2014-167199,2014,Jan,6,2014,Jan,10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,1,6.54,0.0,3.0084
7481,7482,CA-2016-124583,2016,Sep,1,2016,Sep,3,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,1,12.78,0.0,5.751
7482,7483,CA-2014-113964,2014,Sep,23,2014,Sep,30,Standard Class,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4,18.464,0.2,6.924
7483,7484,CA-2014-129938,2014,Dec,15,2014,Dec,17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",7,445.802,0.3,-108.2662
7484,7485,CA-2017-135111,2017,Dec,28,2018,Jan,2,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Office Supplies,Art,Staples in misc. colors,1,2.48,0.0,0.868
7485,7486,CA-2017-135111,2017,Dec,28,2018,Jan,2,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Office Supplies,Binders,Wilson Jones Impact Binders,5,25.9,0.0,12.691
7486,7487,US-2015-134558,2015,Dec,19,2015,Dec,24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,Office Supplies,Paper,Xerox 1903,5,29.9,0.0,14.651
7487,7488,US-2015-134558,2015,Dec,19,2015,Dec,24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,Technology,Accessories,Logitech diNovo Edge Keyboard,9,2249.91,0.0,517.4793
7488,7489,US-2015-134558,2015,Dec,19,2015,Dec,24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,Furniture,Tables,Bretford Rectangular Conference Table Tops,4,1053.164,0.3,-105.3164
7489,7490,CA-2017-157196,2017,Nov,5,2017,Nov,9,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,Office Supplies,Paper,Xerox 1996,2,12.96,0.0,6.2208
7490,7491,CA-2015-108672,2015,Sep,10,2015,Sep,16,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",6,106.68,0.0,33.0708
7491,7492,US-2017-118598,2017,Nov,16,2017,Nov,16,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,Technology,Phones,iOttie HLCRIO102 Car Mount,6,119.94,0.0,5.997
7492,7493,US-2017-160836,2017,Sep,11,2017,Sep,16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Office Supplies,Paper,Xerox 1953,3,10.272,0.2,3.21
7493,7494,US-2017-160836,2017,Sep,11,2017,Sep,16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,5,512.19,0.3,-65.853
7494,7495,US-2017-160836,2017,Sep,11,2017,Sep,16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,1.556,0.8,-4.2012
7495,7496,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2,4.448,0.2,1.4456
7496,7497,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",3,276.69,0.0,49.8042
7497,7498,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4,4.96,0.0,2.3312
7498,7499,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",4,71.92,0.0,20.8568
7499,7500,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",3,18.84,0.0,7.9128
7500,7501,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,3,140.97,0.0,19.7358
7501,7502,CA-2017-121048,2017,Jul,14,2017,Jul,18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,Technology,Phones,GE 30524EE4,3,470.376,0.2,52.9173
7502,7503,US-2017-120147,2017,Mar,30,2017,Mar,30,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2,6.08,0.0,2.0672
7503,7504,US-2017-120147,2017,Mar,30,2017,Mar,30,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,Technology,Phones,AT&T CL83451 4-Handset Telephone,1,164.792,0.2,18.5391
7504,7505,CA-2016-158043,2016,Jan,31,2016,Feb,4,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,Office Supplies,Envelopes,Staple envelope,2,23.36,0.0,11.68
7505,7506,US-2017-106579,2017,Jun,8,2017,Jun,13,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",4,12.176,0.8,-18.8728
7506,7507,CA-2014-115889,2014,Nov,2,2014,Nov,6,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,Technology,Phones,AT&T CL82213,2,46.384,0.2,5.2182
7507,7508,CA-2014-115889,2014,Nov,2,2014,Nov,6,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2,362.92,0.0,105.2468
7508,7509,US-2017-161935,2017,Jul,14,2017,Jul,18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,Office Supplies,Paper,Xerox 1950,2,9.248,0.2,3.3524
7509,7510,US-2017-161935,2017,Jul,14,2017,Jul,18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),9,1889.946,0.4,-377.9892
7510,7511,US-2017-161935,2017,Jul,14,2017,Jul,18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",5,62.04,0.2,4.653
7511,7512,US-2017-161935,2017,Jul,14,2017,Jul,18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",5,396.92,0.2,148.845
7512,7513,US-2017-161935,2017,Jul,14,2017,Jul,18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",7,239.456,0.2,17.9592
7513,7514,US-2017-161935,2017,Jul,14,2017,Jul,18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,Office Supplies,Art,Crayola Colored Pencils,5,13.12,0.2,2.132
7514,7515,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",2,29.36,0.0,13.5056
7515,7516,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,5,214.9,0.0,62.321
7516,7517,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4,15.92,0.0,7.4824
7517,7518,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,5,146.45,0.0,48.3285
7518,7519,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Office Supplies,Storage,Eldon Gobal File Keepers,1,15.14,0.0,0.6056
7519,7520,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Office Supplies,Labels,Avery 492,2,5.76,0.0,2.6496
7520,7521,US-2017-167920,2017,Dec,9,2017,Dec,12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2,1399.98,0.0,629.991
7521,7522,CA-2016-162383,2016,Sep,5,2016,Sep,11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,Office Supplies,Binders,Recycled Easel Ring Binders,2,8.952,0.7,-7.46
7522,7523,CA-2016-162383,2016,Sep,5,2016,Sep,11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,6,8.856,0.7,-6.4944
7523,7524,CA-2016-162383,2016,Sep,5,2016,Sep,11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",2,85.246,0.3,-1.2178
7524,7525,CA-2014-125731,2014,Sep,10,2014,Sep,16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,Office Supplies,Envelopes,Peel & Seel Envelopes,7,21.728,0.2,7.6048
7525,7526,CA-2014-125731,2014,Sep,10,2014,Sep,16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,5,1487.04,0.2,148.704
7526,7527,US-2017-106145,2017,Sep,26,2017,Sep,26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,Office Supplies,Envelopes,Staple envelope,6,71.88,0.0,33.0648
7527,7528,US-2017-106145,2017,Sep,26,2017,Sep,26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,Furniture,Furnishings,Stackable Trays,3,9.24,0.0,2.9568
7528,7529,US-2017-106145,2017,Sep,26,2017,Sep,26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1895,6,35.88,0.0,16.146
7529,7530,US-2017-106145,2017,Sep,26,2017,Sep,26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",3,17.04,0.2,5.538
7530,7531,US-2017-106145,2017,Sep,26,2017,Sep,26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,3,931.176,0.2,314.2719
7531,7532,CA-2016-107146,2016,Jun,17,2016,Jun,19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",3,266.352,0.2,-13.3176
7532,7533,CA-2016-107146,2016,Jun,17,2016,Jun,19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",4,483.136,0.2,54.3528
7533,7534,US-2017-134642,2017,Feb,25,2017,Mar,1,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",2,196.784,0.2,-22.1382
7534,7535,US-2017-134642,2017,Feb,25,2017,Mar,1,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",5,231.92,0.2,5.798
7535,7536,US-2017-160143,2017,Mar,31,2017,Apr,7,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,3,29.7,0.0,8.019
7536,7537,CA-2017-103415,2017,Dec,3,2017,Dec,8,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,2,13.592,0.6,-14.2716
7537,7538,CA-2016-106460,2016,Feb,19,2016,Feb,22,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,Office Supplies,Paper,Xerox 1880,2,70.88,0.0,33.3136
7538,7539,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Office Supplies,Storage,Letter Size Cart,1,114.288,0.2,12.8574
7539,7540,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Office Supplies,Binders,Aluminum Screw Posts,8,36.624,0.7,-24.416
7540,7541,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,8,242.352,0.7,-363.528
7541,7542,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,2,49.616,0.2,4.9616
7542,7543,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",6,508.704,0.2,0.0
7543,7544,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Technology,Phones,Macally Suction Cup Mount,6,57.36,0.2,-14.34
7544,7545,US-2017-112347,2017,Dec,2,2017,Dec,6,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,Furniture,Chairs,Hon GuestStacker Chair,5,906.68,0.2,68.001
7545,7546,CA-2014-103492,2014,Oct,10,2014,Oct,15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Technology,Phones,Motorola Droid Maxx,6,719.952,0.2,71.9952
7546,7547,CA-2014-103492,2014,Oct,10,2014,Oct,15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,7,755.944,0.2,66.1451
7547,7548,CA-2014-103492,2014,Oct,10,2014,Oct,15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Office Supplies,Binders,GBC Personal VeloBind Strips,5,11.98,0.8,-19.168
7548,7549,CA-2014-103492,2014,Oct,10,2014,Oct,15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Office Supplies,Binders,Avery Non-Stick Binders,1,0.898,0.8,-1.5715
7549,7550,CA-2016-136595,2016,Sep,5,2016,Sep,7,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",3,21.204,0.6,-11.6622
7550,7551,CA-2014-140396,2014,Nov,20,2014,Nov,25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",3,34.74,0.0,17.37
7551,7552,CA-2014-140396,2014,Nov,20,2014,Nov,25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,Technology,Phones,Toshiba IPT2010-SD IP Telephone,6,833.94,0.0,216.8244
7552,7553,CA-2014-140396,2014,Nov,20,2014,Nov,25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,Office Supplies,Binders,3M Organizer Strips,3,12.96,0.2,4.536
7553,7554,CA-2014-140396,2014,Nov,20,2014,Nov,25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,Office Supplies,Paper,Xerox 2000,4,25.92,0.0,12.4416
7554,7555,CA-2014-114181,2014,May,10,2014,May,14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Bookcases,Bestar Classic Bookcase,7,349.965,0.5,-216.9783
7555,7556,CA-2014-114181,2014,May,10,2014,May,14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5,22.32,0.2,5.301
7556,7557,CA-2017-159506,2017,Nov,27,2017,Dec,2,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,Office Supplies,Paper,Xerox 1909,6,158.28,0.0,72.8088
7557,7558,CA-2017-159506,2017,Nov,27,2017,Dec,2,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,3,497.94,0.0,224.073
7558,7559,US-2014-137155,2014,Nov,1,2014,Nov,5,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,3,533.94,0.0,154.8426
7559,7560,US-2014-137155,2014,Nov,1,2014,Nov,5,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,Office Supplies,Paper,Xerox 1934,3,167.94,0.0,82.2906
7560,7561,US-2014-137155,2014,Nov,1,2014,Nov,5,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",6,31.68,0.0,9.8208
7561,7562,CA-2016-105746,2016,Dec,30,2017,Jan,1,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1,170.786,0.3,0.0
7562,7563,US-2016-104815,2016,Sep,3,2016,Sep,7,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",4,198.744,0.3,0.0
7563,7564,CA-2017-157672,2017,Oct,5,2017,Oct,7,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,Technology,Accessories,Logitech MX Performance Wireless Mouse,2,63.824,0.2,13.5626
7564,7565,US-2016-166660,2016,Jan,30,2016,Feb,1,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,4,435.168,0.2,-59.8356
7565,7566,US-2016-166660,2016,Jan,30,2016,Feb,1,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,1,48.58,0.0,7.7728
7566,7567,CA-2017-140802,2017,Apr,21,2017,Apr,23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,3,47.976,0.2,8.3958
7567,7568,CA-2017-140802,2017,Apr,21,2017,Apr,23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,Office Supplies,Paper,Xerox 230,4,20.736,0.2,7.2576
7568,7569,CA-2014-133830,2014,Dec,5,2014,Dec,10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,Office Supplies,Art,Prang Colored Pencils,9,26.46,0.0,11.907
